Tiempo UTC-4;Temperatura del Aire ÂºC;PrecipitaciÃ³n Acumulada mm;PresiÃ³n AtmosfÃ©rica mbar;Velocidad de Viento km/h;DirecciÃ³n de Viento Âº;Temperatura del Aire % de datos ;PrecipitaciÃ³n Acumulada % de datos ;PresiÃ³n AtmosfÃ©rica % de datos ;Velocidad de Viento % de datos ;DirecciÃ³n de Viento % de datos 
02-01-2025 9:00;17.6;0;1007;6.3;215;100;100;100;100;100
02-01-2025 10:00;19.6;0;1007;7.2;319;100;100;100;100;100
02-01-2025 11:00;21.4;0;1006;9.5;239;100;100;100;100;100
02-01-2025 12:00;23.1;0;1006;10.3;187;100;100;100;100;100
02-01-2025 13:00;25.3;0;1005;10.5;223;100;100;100;100;100
02-01-2025 14:00;26.2;0;1005;11.2;276;100;100;100;100;100
02-01-2025 15:00;25.8;0;1005;13.1;246;100;100;100;100;100
02-01-2025 16:00;25.8;0;1005;14.7;209;100;100;100;100;100
02-01-2025 17:00;25.2;0;1004;16.1;254;100;100;100;100;100
02-01-2025 18:00;23.6;0;1004;16.2;312;100;100;100;100;100
02-01-2025 19:00;21.3;0;1005;14.5;290;100;100;100;100;100
02-01-2025 20:00;18.1;0;1005;11.3;286;100;100;100;100;100
02-01-2025 21:00;16.2;0;1006;11;297;100;100;100;100;100
02-01-2025 22:00;14.8;0;1006;7.3;296;100;100;100;100;100
02-01-2025 23:00;14;0;1005;6;322;100;100;100;100;100
03-01-2025 0:00;13.3;0;1005;4.6;304;100;100;100;100;100
03-01-2025 1:00;12.7;0;1005;4;318;100;100;100;100;100
03-01-2025 2:00;12.6;0;1004;5.5;271;100;100;100;100;100
03-01-2025 3:00;11;0;1004;2.8;271;100;100;100;100;100
03-01-2025 4:00;9.8;0;1004;0.9;274;100;100;100;100;100
03-01-2025 5:00;9.3;0;1004;1.7;0;100;100;100;100;100
03-01-2025 6:00;11.9;0;1004;4.2;286;100;100;100;100;100
03-01-2025 7:00;14.6;0;1005;5.2;295;100;100;100;100;100
03-01-2025 8:00;18;0;1005;7;266;100;100;100;100;100
03-01-2025 9:00;21.2;0;1004;6.5;305;100;100;100;100;100
03-01-2025 10:00;23.8;0;1004;9.7;297;100;100;100;100;100
03-01-2025 11:00;26;0;1004;10.6;290;100;100;100;100;100
03-01-2025 12:00;27.4;0;1004;10.4;310;100;100;100;100;100
03-01-2025 13:00;28.1;0;1004;12;245;100;100;100;100;100
03-01-2025 14:00;29.1;0;1004;9.8;235;100;100;100;100;100
03-01-2025 15:00;29.4;0;1003;15.4;264;100;100;100;100;100
03-01-2025 16:00;28;0;1003;23.8;289;100;100;100;100;100
03-01-2025 17:00;26.3;0;1003;20.3;288;100;100;100;100;100
03-01-2025 18:00;25;0;1004;17.4;285;100;100;100;100;100
03-01-2025 19:00;22.4;0;1004;15.9;270;100;100;100;100;100
03-01-2025 20:00;18.3;0;1005;14.7;296;100;100;100;100;100
03-01-2025 21:00;15.8;0;1005;13.3;284;100;100;100;100;100
03-01-2025 22:00;14.8;0;1006;11.8;284;100;100;100;100;100
03-01-2025 23:00;14.6;0;1006;11.1;312;100;100;100;100;100
04-01-2025 0:00;14.2;0;1006;6.4;280;100;100;100;100;100
04-01-2025 1:00;13.7;0;1005;6.4;275;100;100;100;100;100
04-01-2025 2:00;13.3;0;1005;4.5;271;100;100;100;100;100
04-01-2025 3:00;12.8;0;1005;5.7;292;100;100;100;100;100
04-01-2025 4:00;12.4;0;1005;3.6;287;100;100;100;100;100
04-01-2025 5:00;12.1;0;1006;2.1;188;100;100;100;100;100
04-01-2025 6:00;12.1;0;1006;1.4;0;100;100;100;100;100
04-01-2025 7:00;12.4;0;1006;2;273;100;100;100;100;100
04-01-2025 8:00;13.5;0;1006;1.2;0;100;100;100;100;100
04-01-2025 9:00;17;0;1006;3.8;331;100;100;100;100;100
04-01-2025 10:00;20.8;0;1006;5.3;264;100;100;100;100;100
04-01-2025 11:00;23.6;0;1006;7.4;256;100;100;100;100;100
04-01-2025 12:00;26;0;1005;7.5;300;100;100;100;100;100
04-01-2025 13:00;28.4;0;1005;9;206;100;100;100;100;100
04-01-2025 14:00;29.7;0;1005;8.3;276;100;100;100;100;100
04-01-2025 15:00;29.3;0;1004;10.9;229;100;100;100;100;100
04-01-2025 16:00;27.3;0;1004;14.3;281;100;100;100;100;100
04-01-2025 17:00;26.5;0;1004;10.7;294;100;100;100;100;100
04-01-2025 18:00;24.5;0;1004;8.7;226;100;100;100;100;100
04-01-2025 19:00;21.6;0;1004;14.1;252;100;100;100;100;100
04-01-2025 20:00;18;0;1005;13.7;302;100;100;100;100;100
04-01-2025 21:00;16;0;1005;9.6;298;100;100;100;100;100
04-01-2025 22:00;14.8;0;1005;6.8;282;100;100;100;100;100
04-01-2025 23:00;13.2;0;1005;3.5;314;100;100;100;100;100
05-01-2025 0:00;10.8;0;1004;1.6;0;100;100;100;100;100
05-01-2025 1:00;9.6;0;1004;0.2;0;100;100;100;100;100
05-01-2025 2:00;9.1;0;1004;0;0;100;100;100;100;100
05-01-2025 3:00;8.2;0;1003;0.1;0;100;100;100;100;100
05-01-2025 4:00;8;0;1003;0.7;259;100;100;100;100;100
05-01-2025 5:00;7.4;0;1003;0.8;0;100;100;100;100;100
05-01-2025 6:00;9.3;0;1003;1.3;255;100;100;100;100;100
05-01-2025 7:00;14.1;0;1003;2.1;295;100;100;100;100;100
05-01-2025 8:00;17.3;0;1003;5.4;156;100;100;100;100;100
05-01-2025 9:00;20;0;1003;5.9;184;100;100;100;100;100
05-01-2025 10:00;23.1;0;1003;6.4;288;100;100;100;100;100
05-01-2025 11:00;25.5;0;1002;7.5;175;100;100;100;100;100
05-01-2025 12:00;27.9;0;1002;7.6;237;100;100;100;100;100
05-01-2025 13:00;29;0;1002;8.7;291;100;100;100;100;100
05-01-2025 14:00;29.2;0;1002;8.2;237;100;100;100;100;100
05-01-2025 15:00;28.4;0;1002;17.1;250;100;100;100;100;100
05-01-2025 16:00;28.1;0;1002;15.7;268;100;100;100;100;100
05-01-2025 17:00;26.8;0;1002;8.9;259;100;100;100;100;100
05-01-2025 18:00;23.9;0;1002;15.8;279;100;100;100;100;100
05-01-2025 19:00;21.5;0;1002;13.3;259;100;100;100;100;100
05-01-2025 20:00;18;0;1002;13.8;300;100;100;100;100;100
05-01-2025 21:00;15.1;0;1003;14.5;297;100;100;100;100;100
05-01-2025 22:00;13.1;0;1003;10.9;292;100;100;100;100;100
05-01-2025 23:00;12.2;0;1003;8.5;294;100;100;100;100;100
06-01-2025 0:00;11.5;0;1003;6.4;267;100;100;100;100;100
06-01-2025 1:00;11.5;0;1002;2.6;297;100;100;100;100;100
06-01-2025 2:00;11.4;0;1002;2.5;230;100;100;100;100;100
06-01-2025 3:00;11.2;0;1002;1.4;0;100;100;100;100;100
06-01-2025 4:00;11;0;1002;1.7;282;100;100;100;100;100
06-01-2025 5:00;10.8;0;1002;0.6;0;100;100;100;100;100
06-01-2025 6:00;10.8;0;1003;0.2;187;100;100;100;100;100
06-01-2025 7:00;11.6;0;1003;2.3;165;100;100;100;100;100
06-01-2025 8:00;13.3;0;1003;1.7;205;100;100;100;100;100
06-01-2025 9:00;15.6;0;1003;5.8;235;100;100;100;100;100
06-01-2025 10:00;18.4;0;1004;5.1;258;100;100;100;100;100
06-01-2025 11:00;22.4;0;1003;6.7;201;100;100;100;100;100
06-01-2025 12:00;25.4;0;1003;7.3;180;100;100;100;100;100
06-01-2025 13:00;27.7;0;1003;6.9;257;100;100;100;100;100
06-01-2025 14:00;28.5;0;1002;11.1;273;100;100;100;100;100
06-01-2025 15:00;27.7;0;1003;13;277;100;100;100;100;100
06-01-2025 16:00;27.2;0;1002;10.8;236;100;100;100;100;100
06-01-2025 17:00;26;0;1002;14;212;100;100;100;100;100
06-01-2025 18:00;23.3;0;1003;19.5;274;100;100;100;100;100
06-01-2025 19:00;20.2;0;1003;17;272;100;100;100;100;100
06-01-2025 20:00;16.7;0;1004;13.7;287;100;100;100;100;100
06-01-2025 21:00;14.3;0;1005;15;286;100;100;100;100;100
06-01-2025 22:00;13;0;1005;12.3;275;100;100;100;100;100
06-01-2025 23:00;12.2;0;1005;8.9;286;100;100;100;100;100
07-01-2025 0:00;11.1;0;1005;3.7;285;100;100;100;100;100
07-01-2025 1:00;10;0;1005;0;0;100;100;100;100;100
07-01-2025 2:00;12;0;1004;1.1;0;100;100;100;100;100
07-01-2025 3:00;13.1;0;1004;1.5;295;100;100;100;100;100
07-01-2025 4:00;13.2;0;1004;3.3;217;100;100;100;100;100
07-01-2025 5:00;13.2;0;1004;2.4;242;100;100;100;100;100
07-01-2025 6:00;13.4;0;1005;3.3;0;100;100;100;100;100
07-01-2025 7:00;14;0;1005;4.4;259;100;100;100;100;100
07-01-2025 8:00;14.7;0;1005;6.2;252;100;100;100;100;100
07-01-2025 9:00;16.8;0;1006;4.6;271;100;100;100;100;100
07-01-2025 10:00;19.4;0;1006;5.7;216;100;100;100;100;100
07-01-2025 11:00;21.9;0;1005;5.7;136;100;100;100;100;100
07-01-2025 12:00;23.8;0;1005;6.6;0;100;100;100;100;100
07-01-2025 13:00;26.2;0;1005;9.8;338;100;100;100;100;100
07-01-2025 14:00;27.4;0;1005;10.6;277;100;100;100;100;100
07-01-2025 15:00;27;0;1004;17.8;268;100;100;100;100;100
07-01-2025 16:00;25.5;0;1005;22.3;250;100;100;100;100;100
07-01-2025 17:00;23.8;0;1005;19.5;258;100;100;100;100;100
07-01-2025 18:00;21.5;0;1005;19.9;283;100;100;100;100;100
07-01-2025 19:00;19;0;1006;18.1;264;100;100;100;100;100
07-01-2025 20:00;16.1;0;1006;15.5;272;100;100;100;100;100
07-01-2025 21:00;14.4;0;1007;9.4;295;100;100;100;100;100
07-01-2025 22:00;13.2;0;1007;6.3;247;100;100;100;100;100
07-01-2025 23:00;12.3;0;1007;1.6;289;100;100;100;100;100
08-01-2025 0:00;13.9;0;1007;5;233;100;100;100;100;100
08-01-2025 1:00;14;0;1007;5.4;250;100;100;100;100;100
08-01-2025 2:00;13.9;0;1007;3.1;243;100;100;100;100;100
08-01-2025 3:00;13.7;0;1006;1.4;0;100;100;100;100;100
08-01-2025 4:00;13.4;0;1006;2.7;251;100;100;100;100;100
08-01-2025 5:00;12.7;0;1006;1.1;0;100;100;100;100;100
08-01-2025 6:00;12.5;0;1007;2.2;0;100;100;100;100;100
08-01-2025 7:00;13.4;0;1007;3.3;149;100;100;100;100;100
08-01-2025 8:00;13.9;0;1007;6.5;220;100;100;100;100;100
08-01-2025 9:00;14.6;0;1007;5.4;258;100;100;100;100;100
08-01-2025 10:00;16.1;0;1008;5.1;261;100;100;100;100;100
08-01-2025 11:00;18.8;0;1007;6;228;100;100;100;100;100
08-01-2025 12:00;21.1;0;1007;7.2;286;100;100;100;100;100
08-01-2025 13:00;23.4;0;1007;9.5;264;100;100;100;100;100
08-01-2025 14:00;25.3;0;1006;11;279;100;100;100;100;100
08-01-2025 15:00;25.7;0;1006;12.8;231;100;100;100;100;100
08-01-2025 16:00;25;0;1006;13.5;249;100;100;100;100;100
08-01-2025 17:00;23.4;0;1006;17.2;242;100;100;100;100;100
08-01-2025 18:00;21.9;0;1006;14.5;293;100;100;100;100;100
08-01-2025 19:00;20.5;0;1007;10.2;273;100;100;100;100;100
08-01-2025 20:00;18.5;0;1007;8.4;234;100;100;100;100;100
08-01-2025 21:00;17.3;0;1007;6.4;263;100;100;100;100;100
08-01-2025 22:00;16.2;0;1008;5.3;249;100;100;100;100;100
08-01-2025 23:00;14.5;0;1008;1.6;278;100;100;100;100;100
09-01-2025 0:00;15.9;0;1008;4;283;100;100;100;100;100
09-01-2025 1:00;16.4;0;1008;4.7;222;100;100;100;100;100
09-01-2025 2:00;16.4;0;1007;3.8;255;100;100;100;100;100
09-01-2025 3:00;15.1;0;1007;11.2;249;100;100;100;100;100
09-01-2025 4:00;13.9;0;1007;9.2;290;100;100;100;100;100
09-01-2025 5:00;13.5;0;1007;8.7;306;100;100;100;100;100
09-01-2025 6:00;13.3;0;1007;7.4;288;100;100;100;100;100
09-01-2025 7:00;14.3;0;1007;4.1;270;100;100;100;100;100
09-01-2025 8:00;16.4;0;1007;7;262;100;100;100;100;100
09-01-2025 9:00;18.8;0;1007;6.9;137;100;100;100;100;100
09-01-2025 10:00;20;0;1007;6;183;100;100;100;100;100
09-01-2025 11:00;21.6;0;1006;7.8;290;100;100;100;100;100
09-01-2025 12:00;23.5;0;1006;9.9;271;100;100;100;100;100
09-01-2025 13:00;24.7;0;1005;11.4;188;100;100;100;100;100
09-01-2025 14:00;26.1;0;1005;12.8;274;100;100;100;100;100
09-01-2025 15:00;25.1;0;1005;11.7;283;100;100;100;100;100
09-01-2025 16:00;24.4;0;1005;12.4;240;100;100;100;100;100
09-01-2025 17:00;22.8;0;1005;19.2;258;100;100;100;100;100
09-01-2025 18:00;20.9;0;1005;18.3;279;100;100;100;100;100
09-01-2025 19:00;18.7;0;1006;14.5;270;100;100;100;100;100
09-01-2025 20:00;15.8;0;1006;10.4;266;100;100;100;100;100
09-01-2025 21:00;13.8;0;1007;10.9;308;100;100;100;100;100
09-01-2025 22:00;12.3;0;1007;9.3;283;100;100;100;100;100
09-01-2025 23:00;10.6;0;1007;5;300;100;100;100;100;100
10-01-2025 0:00;8.1;0;1007;1.1;322;100;100;100;100;100
10-01-2025 1:00;6.5;0;1006;0.2;0;100;100;100;100;100
10-01-2025 2:00;5.7;0;1005;1.6;241;100;100;100;100;100
10-01-2025 3:00;5.3;0;1005;0;0;100;100;100;100;100
10-01-2025 4:00;4.5;0;1005;0;0;100;100;100;100;100
10-01-2025 5:00;4;0;1005;0;0;100;100;100;100;100
10-01-2025 6:00;5.6;0;1005;0;0;100;100;100;100;100
10-01-2025 7:00;11.1;0;1006;2.2;0;100;100;100;100;100
10-01-2025 8:00;15.3;0;1006;5.8;0;100;100;100;100;100
10-01-2025 9:00;17.5;0;1006;5.3;241;100;100;100;100;100
10-01-2025 10:00;19.6;0;1006;6.9;248;100;100;100;100;100
10-01-2025 11:00;22.7;0;1006;8.3;254;100;100;100;100;100
10-01-2025 12:00;25.3;0;1005;8.2;285;100;100;100;100;100
10-01-2025 13:00;27.7;0;1005;7.4;153;100;100;100;100;100
10-01-2025 14:00;28.9;0;1005;9.3;189;100;100;100;100;100
10-01-2025 15:00;28.5;0;1004;13;220;100;100;100;100;100
10-01-2025 16:00;26.2;0;1004;14.2;274;100;100;100;100;100
10-01-2025 17:00;23.1;0;1005;16.1;230;100;100;100;100;100
10-01-2025 18:00;20.6;0;1005;15.2;258;100;100;100;100;100
10-01-2025 19:00;18.6;0;1006;13.4;281;100;100;100;100;100
10-01-2025 20:00;16.7;0;1006;10.5;291;100;100;100;100;100
10-01-2025 21:00;14.1;0;1007;7.7;298;100;100;100;100;100
10-01-2025 22:00;12.6;0;1007;6.4;288;100;100;100;100;100
10-01-2025 23:00;10.8;0;1007;4.6;327;100;100;100;100;100
11-01-2025 0:00;8.1;0;1006;1.4;340;100;100;100;100;100
11-01-2025 1:00;7.6;0;1006;0;0;100;100;100;100;100
11-01-2025 2:00;7;0;1006;0.3;0;100;100;100;100;100
11-01-2025 3:00;6.6;0;1006;2.2;0;100;100;100;100;100
11-01-2025 4:00;5.3;0;1006;0;0;100;100;100;100;100
11-01-2025 5:00;5.8;0;1006;1.2;0;100;100;100;100;100
11-01-2025 6:00;8.2;0;1006;1.4;69;100;100;100;100;100
11-01-2025 7:00;12.5;0;1006;2.5;0;100;100;100;100;100
11-01-2025 8:00;15.6;0;1006;3.7;273;100;100;100;100;100
11-01-2025 9:00;19.2;0;1006;4;284;100;100;100;100;100
11-01-2025 10:00;22.3;0;1005;7.7;256;100;100;100;100;100
11-01-2025 11:00;25;0;1005;9.7;188;100;100;100;100;100
11-01-2025 12:00;26.5;0;1004;9.2;254;100;100;100;100;100
11-01-2025 13:00;28.2;0;1003;12.8;160;100;100;100;100;100
11-01-2025 14:00;27.9;0;1003;14.5;244;100;100;100;100;100
11-01-2025 15:00;27.8;0;1002;16.1;306;100;100;100;100;100
11-01-2025 16:00;28.1;0;1002;15.3;239;100;100;100;100;100
11-01-2025 17:00;27.6;0;1002;11.4;239;100;100;100;100;100
11-01-2025 18:00;24.6;0;1002;16.6;176;100;100;100;100;100
11-01-2025 19:00;21.6;0;1002;16.2;294;100;100;100;100;100
11-01-2025 20:00;18;0;1003;15.2;306;100;100;100;100;100
11-01-2025 21:00;16.1;0;1003;12.1;302;100;100;100;100;100
11-01-2025 22:00;14.9;0;1003;9.9;304;100;100;100;100;100
11-01-2025 23:00;13.8;0;1003;5.9;308;100;100;100;100;100
12-01-2025 0:00;12.8;0;1002;5;286;100;100;100;100;100
12-01-2025 1:00;11.8;0;1002;5.3;310;100;100;100;100;100
12-01-2025 2:00;12;0;1002;5.4;287;100;100;100;100;100
12-01-2025 3:00;12.9;0;1002;7.1;329;100;100;100;100;100
12-01-2025 4:00;13.3;0;1003;6.6;320;100;100;100;100;100
12-01-2025 5:00;13.4;0;1003;8.1;287;100;100;100;100;100
12-01-2025 6:00;13.6;0;1003;8.1;284;100;100;100;100;100
12-01-2025 7:00;14;0;1004;7.7;293;100;100;100;100;100
12-01-2025 8:00;15;0;1004;4.9;291;100;100;100;100;100
12-01-2025 9:00;17.1;0;1004;6.6;0;100;100;100;100;100
12-01-2025 10:00;20;0;1004;9.5;221;100;100;100;100;100
12-01-2025 11:00;23.6;0;1003;11.5;254;100;100;100;100;100
12-01-2025 12:00;25.5;0;1003;13.6;240;100;100;100;100;100
12-01-2025 13:00;26.1;0;1003;16.9;279;100;100;100;100;100
12-01-2025 14:00;26.9;0;1003;14.6;340;100;100;100;100;100
12-01-2025 15:00;27.4;0;1002;16.1;256;100;100;100;100;100
12-01-2025 16:00;25.6;0;1003;17.8;267;100;100;100;100;100
12-01-2025 17:00;23;0;1003;19.1;271;100;100;100;100;100
12-01-2025 18:00;20.7;0;1004;13.3;171;100;100;100;100;100
12-01-2025 19:00;18.8;0;1005;16.6;247;100;100;100;100;100
12-01-2025 20:00;17;0;1006;12;293;100;100;100;100;100
12-01-2025 21:00;15.2;0;1007;12.8;280;100;100;100;100;100
12-01-2025 22:00;14.1;0;1007;10.3;314;100;100;100;100;100
12-01-2025 23:00;13.2;0;1007;9.5;316;100;100;100;100;100
13-01-2025 0:00;12.1;0;1007;5.4;292;100;100;100;100;100
13-01-2025 1:00;11.2;0;1007;2.4;264;100;100;100;100;100
13-01-2025 2:00;10.6;0;1007;1.8;0;100;100;100;100;100
13-01-2025 3:00;9.2;0;1007;0.4;0;100;100;100;100;100
13-01-2025 4:00;7.4;0;1007;0;0;100;100;100;100;100
13-01-2025 5:00;6.2;0;1007;0.1;0;100;100;100;100;100
13-01-2025 6:00;7.8;0;1007;2.3;0;100;100;100;100;100
13-01-2025 7:00;12;0;1008;4.8;0;100;100;100;100;100
13-01-2025 8:00;14.5;0;1008;5.1;239;100;100;100;100;100
13-01-2025 9:00;16.6;0;1008;7.3;218;100;100;100;100;100
13-01-2025 10:00;18.9;0;1007;7;229;100;100;100;100;100
13-01-2025 11:00;20.1;0;1007;9.6;145;100;100;100;100;100
13-01-2025 12:00;22.1;0;1006;9.3;256;100;100;100;100;100
13-01-2025 13:00;24.2;0;1005;9;202;100;100;100;100;100
13-01-2025 14:00;24.4;0;1005;11.2;272;100;100;100;100;100
13-01-2025 15:00;24.3;0;1005;14.2;245;100;100;100;100;100
13-01-2025 16:00;23.8;0;1005;15.7;274;100;100;100;100;100
13-01-2025 17:00;21.2;0;1005;23;261;100;100;100;100;100
13-01-2025 18:00;19;0;1006;20.4;277;100;100;100;100;100
13-01-2025 19:00;16;0;1007;14.3;249;100;100;100;100;100
13-01-2025 20:00;13.7;0;1008;13.7;212;100;100;100;100;100
13-01-2025 21:00;11.7;0;1008;8.5;298;100;100;100;100;100
13-01-2025 22:00;10.5;0;1008;6.7;320;100;100;100;100;100
13-01-2025 23:00;8.6;0;1008;3;284;100;100;100;100;100
14-01-2025 0:00;7.1;0;1008;2.3;0;100;100;100;100;100
14-01-2025 1:00;7.3;0;1007;0.1;11;100;100;100;100;100
14-01-2025 2:00;7.4;0;1007;1.1;0;100;100;100;100;100
14-01-2025 3:00;7.6;0;1006;0;0;100;100;100;100;100
14-01-2025 4:00;7;0;1006;0.1;0;100;100;100;100;100
14-01-2025 5:00;6.7;0;1006;0.1;0;100;100;100;100;100
14-01-2025 6:00;7.6;0;1006;3;0;100;100;100;100;100
14-01-2025 7:00;10.8;0;1006;6.7;81;100;100;100;100;100
14-01-2025 8:00;13.4;0;1007;1.3;62;100;100;100;100;100
14-01-2025 9:00;15.5;0;1007;2.2;274;100;100;100;100;100
14-01-2025 10:00;18.5;0;1006;4.5;0;100;100;100;100;100
14-01-2025 11:00;20.8;0;1005;4;172;100;100;100;100;100
14-01-2025 12:00;23.4;0;1005;5.7;111;100;100;100;100;100
14-01-2025 13:00;25.6;0;1004;9.4;253;100;100;100;100;100
14-01-2025 14:00;26.7;0;1004;13.8;284;100;100;100;100;100
14-01-2025 15:00;25.4;0;1003;12.2;259;100;100;100;100;100
14-01-2025 16:00;24.5;0;1003;11;213;100;100;100;100;100
14-01-2025 17:00;21.9;0;1003;12.8;280;100;100;100;100;100
14-01-2025 18:00;17.7;1.7;1004;8.2;274;100;100;100;100;100
14-01-2025 19:00;17.8;0;1003;13.4;18;100;100;100;100;100
14-01-2025 20:00;18.2;0;1004;15.3;8;100;100;100;100;100
14-01-2025 21:00;18.3;0;1004;14.3;360;100;100;100;100;100
14-01-2025 22:00;17.9;0.1;1004;9.5;360;100;100;100;100;100
14-01-2025 23:00;18;0.1;1003;6;34;100;100;100;100;100
15-01-2025 0:00;17.8;0.8;1003;8.7;31;100;100;100;100;100
15-01-2025 1:00;17.6;0.1;1003;9.6;348;100;100;100;100;100
15-01-2025 2:00;17.8;0.3;1003;9.6;6;100;100;100;100;100
15-01-2025 3:00;17.8;0.9;1002;6.2;14;100;100;100;100;100
15-01-2025 4:00;17.8;1.1;1002;3.3;354;100;100;100;100;100
15-01-2025 5:00;16.8;1.9;1003;13.9;290;100;100;100;100;100
15-01-2025 6:00;16;0;1004;9.3;246;100;100;100;100;100
15-01-2025 7:00;15.5;1;1005;11.5;290;100;100;100;100;100
15-01-2025 8:00;15.4;0.1;1005;7.8;244;100;100;100;100;100
15-01-2025 9:00;16.3;0;1006;9.4;305;100;100;100;100;100
15-01-2025 10:00;16.4;0;1006;9.9;280;100;100;100;100;100
15-01-2025 11:00;16.3;0;1007;6.6;228;100;100;100;100;100
15-01-2025 12:00;17.6;0;1007;8.3;212;100;100;100;100;100
15-01-2025 13:00;18.6;0;1007;11.2;281;100;100;100;100;100
15-01-2025 14:00;18.7;0;1007;9.9;214;100;100;100;100;100
15-01-2025 15:00;20.1;0;1007;6.4;236;100;100;100;100;100
15-01-2025 16:00;20.4;0;1007;4;317;100;100;100;100;100
15-01-2025 17:00;20;0;1007;10.5;255;100;100;100;100;100
15-01-2025 18:00;19.2;0;1007;9.3;228;100;100;100;100;100
15-01-2025 19:00;18;0;1007;8.7;242;100;100;100;100;100
15-01-2025 20:00;15.8;0;1008;6.4;260;100;100;100;100;100
15-01-2025 21:00;14.8;0;1009;4.7;216;100;100;100;100;100
15-01-2025 22:00;14.6;0;1009;5.7;262;100;100;100;100;100
15-01-2025 23:00;13.9;0;1009;4.1;286;100;100;100;100;100
16-01-2025 0:00;11.3;0;1009;2.8;266;100;100;100;100;100
16-01-2025 1:00;9;0;1009;1.3;318;100;100;100;100;100
16-01-2025 2:00;8.1;0;1009;0.2;0;100;100;100;100;100
16-01-2025 3:00;7;0;1008;0.4;0;100;100;100;100;100
16-01-2025 4:00;6.6;0;1008;0;0;100;100;100;100;100
16-01-2025 5:00;8.8;0;1009;0.1;0;100;100;100;100;100
16-01-2025 6:00;10.3;0;1009;0.8;0;100;100;100;100;100
16-01-2025 7:00;10.7;0;1010;3.1;0;100;100;100;100;100
16-01-2025 8:00;13.1;0;1010;3.4;250;100;100;100;100;100
16-01-2025 9:00;16.2;0;1010;5.8;278;100;100;100;100;100
16-01-2025 10:00;18.5;0;1010;6.6;138;100;100;100;100;100
16-01-2025 11:00;20.1;0;1009;7.8;214;100;100;100;100;100
16-01-2025 12:00;21.8;0;1008;8.9;224;100;100;100;100;100
16-01-2025 13:00;22.9;0;1008;9.1;190;100;100;100;100;100
16-01-2025 14:00;23.2;0;1007;9;223;100;100;100;100;100
16-01-2025 15:00;23;0;1008;14;250;100;100;100;100;100
16-01-2025 16:00;22.6;0;1008;12;254;100;100;100;100;100
16-01-2025 17:00;21.4;0;1008;13.1;208;100;100;100;100;100
16-01-2025 18:00;20;0;1008;11.6;256;100;100;100;100;100
16-01-2025 19:00;18;0;1009;8.4;251;100;100;100;100;100
16-01-2025 20:00;15.6;0;1009;5.3;236;100;100;100;100;100
16-01-2025 21:00;13.2;0;1010;6.2;240;100;100;100;100;100
16-01-2025 22:00;12.5;0;1010;7.9;318;100;100;100;100;100
16-01-2025 23:00;11.1;0;1010;5.4;300;100;100;100;100;100
17-01-2025 0:00;8.6;0;1010;0.9;301;100;100;100;100;100
17-01-2025 1:00;7.4;0;1009;0;0;100;100;100;100;100
17-01-2025 2:00;7.1;0;1009;0.2;0;100;100;100;100;100
17-01-2025 3:00;6.4;0;1009;0;0;100;100;100;100;100
17-01-2025 4:00;5.8;0;1009;0;0;100;100;100;100;100
17-01-2025 5:00;5.4;0;1009;0;0;100;100;100;100;100
17-01-2025 6:00;8.4;0;1009;0.1;0;100;100;100;100;100
17-01-2025 7:00;10.5;0;1010;3.6;296;100;100;100;100;100
17-01-2025 8:00;12.9;0;1010;4.2;0;100;100;100;100;100
17-01-2025 9:00;16.1;0;1010;6.1;246;100;100;100;100;100
17-01-2025 10:00;18.4;0;1010;7.1;239;100;100;100;100;100
17-01-2025 11:00;20.2;0;1010;7.9;228;100;100;100;100;100
17-01-2025 12:00;21.9;0;1010;8.3;290;100;100;100;100;100
17-01-2025 13:00;22.7;0;1009;9.4;220;100;100;100;100;100
17-01-2025 14:00;23.5;0;1009;11.4;201;100;100;100;100;100
17-01-2025 15:00;22.6;0;1009;15.9;266;100;100;100;100;100
17-01-2025 16:00;22.1;0;1009;15.7;226;100;100;100;100;100
17-01-2025 17:00;21.2;0;1009;17.5;251;100;100;100;100;100
17-01-2025 18:00;19.9;0;1010;18.9;252;100;100;100;100;100
17-01-2025 19:00;17.9;0;1010;14.1;262;100;100;100;100;100
17-01-2025 20:00;15.2;0;1011;12;282;100;100;100;100;100
17-01-2025 21:00;13.3;0;1011;10;301;100;100;100;100;100
17-01-2025 22:00;12;0;1011;6.9;293;100;100;100;100;100
17-01-2025 23:00;10.1;0;1011;2.2;288;100;100;100;100;100
18-01-2025 0:00;8;0;1011;0;0;100;100;100;100;100
18-01-2025 1:00;7;0;1011;0;0;100;100;100;100;100
18-01-2025 2:00;5.9;0;1010;0;0;100;100;100;100;100
18-01-2025 3:00;5.2;0;1010;1.8;0;100;100;100;100;100
18-01-2025 4:00;4.3;0;1010;0.4;261;100;100;100;100;100
18-01-2025 5:00;3.6;0;1011;0.8;0;100;100;100;100;100
18-01-2025 6:00;5.1;0;1011;2.2;0;100;100;100;100;100
18-01-2025 7:00;10.2;0;1011;5.3;270;100;100;100;100;100
18-01-2025 8:00;13.9;0;1012;5.1;221;100;100;100;100;100
18-01-2025 9:00;16.3;0;1011;6.3;169;100;100;100;100;100
18-01-2025 10:00;18.3;0;1011;7.9;225;100;100;100;100;100
18-01-2025 11:00;20.2;0;1011;8.1;211;100;100;100;100;100
18-01-2025 12:00;21.6;0;1010;8.4;248;100;100;100;100;100
